Case ID,Activity,Start,Complete,Classification
trace_1958,Resolution and recovery,2016/01/04 14:53:44.000,2016/01/04 15:33:44.000,
trace_1958,Incident closure,2016/01/04 15:35:44.000,2016/01/04 15:40:44.000,
trace_1959,Incident logging,2016/01/04 13:54:44.000,2016/01/04 13:58:44.000,
trace_1959,Incident classification,2016/01/04 13:58:44.000,2016/01/04 14:04:44.000,SAP
trace_1959,Initial diagnosis,2016/01/04 14:11:44.000,2016/01/04 14:24:44.000,
trace_1959,Functional escalation,2016/01/04 14:25:44.000,2016/01/04 14:31:44.000,
trace_1959,Investigation and diagnosis,2016/01/05 00:25:44.000,2016/01/05 07:22:44.000,
trace_1959,Initial diagnosis,2016/01/05 08:37:44.000,2016/01/05 08:46:44.000,
trace_1959,Functional escalation,2016/01/05 08:47:44.000,2016/01/05 08:53:44.000,
trace_1959,Investigation and diagnosis,2016/01/06 09:31:44.000,2016/01/06 09:31:44.000,
trace_1959,Resolution and recovery,2016/01/06 14:48:44.000,2016/01/06 14:48:44.000,
trace_1959,Incident closure,2016/01/06 14:48:44.000,2016/01/06 15:02:44.000,
trace_1960,Incident logging,2016/01/04 13:37:44.000,2016/01/04 13:45:44.000,
trace_1960,Incident classification,2016/01/04 13:46:44.000,2016/01/04 13:51:44.000,SAP
trace_1960,Initial diagnosis,2016/01/04 14:01:44.000,2016/01/04 14:09:44.000,
trace_1960,Functional escalation,2016/01/04 14:09:44.000,2016/01/04 14:13:44.000,
trace_1960,Investigation and diagnosis,2016/01/04 23:06:44.000,2016/01/04 23:27:44.000,
trace_1960,Initial diagnosis,2016/01/05 00:38:44.000,2016/01/05 00:48:44.000,
trace_1960,Functional escalation,2016/01/05 00:48:44.000,2016/01/05 00:57:44.000,
trace_1960,Investigation and diagnosis,2016/01/05 07:49:44.000,2016/01/05 14:26:44.000,
trace_1960,Resolution and recovery,2016/01/05 15:41:44.000,2016/01/05 15:41:44.000,
trace_1960,Incident closure,2016/01/05 15:44:44.000,2016/01/05 16:03:44.000,
trace_1961,Incident logging,2016/01/04 12:42:44.000,2016/01/04 12:59:44.000,
trace_1961,Incident classification,2016/01/04 13:00:44.000,2016/01/04 13:01:44.000,Citrix
trace_1961,Initial diagnosis,2016/01/04 13:07:44.000,2016/01/04 13:10:44.000,
trace_1961,Functional escalation,2016/01/04 13:15:44.000,2016/01/04 13:20:44.000,
trace_1961,Investigation and diagnosis,2016/01/04 19:28:44.000,2016/01/05 01:58:44.000,
trace_1961,Resolution and recovery,2016/01/05 06:14:44.000,2016/01/05 07:31:44.000,
trace_1961,Incident closure,2016/01/05 07:31:44.000,2016/01/05 07:44:44.000,
trace_1962,Incident logging,2016/01/04 14:02:44.000,2016/01/04 14:04:44.000,
trace_1962,Incident classification,2016/01/04 14:04:44.000,2016/01/04 14:08:44.000,SAP
trace_1962,Initial diagnosis,2016/01/04 14:13:44.000,2016/01/04 14:26:44.000,
trace_1962,Resolution and recovery,2016/01/04 18:40:44.000,2016/01/04 19:05:44.000,
trace_1962,Incident closure,2016/01/04 19:06:44.000,2016/01/04 19:07:44.000,
trace_1963,Incident logging,2016/01/04 14:04:44.000,2016/01/04 14:18:44.000,
trace_1963,Incident classification,2016/01/04 14:19:44.000,2016/01/04 14:25:44.000,Citrix
trace_1963,Initial diagnosis,2016/01/04 14:26:44.000,2016/01/04 14:26:44.000,
trace_1963,Functional escalation,2016/01/04 14:32:44.000,2016/01/04 14:37:44.000,
trace_1963,Investigation and diagnosis,2016/01/05 01:23:44.000,2016/01/05 04:29:44.000,
trace_1963,Resolution and recovery,2016/01/05 07:15:44.000,2016/01/05 07:43:44.000,
trace_1963,Incident closure,2016/01/05 07:43:44.000,2016/01/05 08:02:44.000,
trace_1964,Incident logging,2016/01/04 12:59:44.000,2016/01/04 13:08:44.000,
trace_1964,Incident classification,2016/01/04 13:09:44.000,2016/01/04 13:09:44.000,Citrix
trace_1964,Initial diagnosis,2016/01/04 13:14:44.000,2016/01/04 13:18:44.000,
trace_1964,Resolution and recovery,2016/01/04 16:20:44.000,2016/01/04 16:38:44.000,
trace_1964,Incident closure,2016/01/04 16:39:44.000,2016/01/04 16:50:44.000,
trace_1965,Incident logging,2016/01/04 12:37:44.000,2016/01/04 12:38:44.000,
trace_1965,Incident classification,2016/01/04 12:38:44.000,2016/01/04 12:40:44.000,SAP
trace_1965,Initial diagnosis,2016/01/04 12:46:44.000,2016/01/04 12:46:44.000,
trace_1965,Functional escalation,2016/01/04 12:46:44.000,2016/01/04 12:50:44.000,
trace_1965,Investigation and diagnosis,2016/01/04 17:35:44.000,2016/01/04 20:45:44.000,
trace_1965,Resolution and recovery,2016/01/04 23:46:44.000,2016/01/05 00:35:44.000,
trace_1965,Incident closure,2016/01/05 00:35:44.000,2016/01/05 00:46:44.000,
trace_1966,Incident logging,2016/01/04 13:49:44.000,2016/01/04 13:54:44.000,
trace_1966,Incident classification,2016/01/04 13:55:44.000,2016/01/04 14:04:44.000,Mail
trace_1966,Initial diagnosis,2016/01/04 14:12:44.000,2016/01/04 14:17:44.000,
trace_1966,Functional escalation,2016/01/04 14:17:44.000,2016/01/04 14:23:44.000,
trace_1966,Investigation and diagnosis,2016/01/05 01:47:44.000,2016/01/05 02:37:44.000,
trace_1966,Resolution and recovery,2016/01/05 05:01:44.000,2016/01/05 05:43:44.000,
trace_1966,Incident closure,2016/01/05 05:43:44.000,2016/01/05 05:55:44.000,
trace_1967,Incident logging,2016/01/04 14:37:44.000,2016/01/04 14:47:44.000,
trace_1967,Incident classification,2016/01/04 14:48:44.000,2016/01/04 14:54:44.000,SAP
trace_1967,Initial diagnosis,2016/01/04 15:06:44.000,2016/01/04 15:19:44.000,
trace_1967,Functional escalation,2016/01/04 15:24:44.000,2016/01/04 15:27:44.000,
trace_1967,Investigation and diagnosis,2016/01/05 07:55:44.000,2016/01/05 11:50:44.000,
trace_1967,Initial diagnosis,2016/01/05 12:53:44.000,2016/01/05 12:55:44.000,
trace_1967,Incident closure,2016/01/05 14:56:44.000,2016/01/05 15:16:44.000,
trace_1968,Incident logging,2016/01/04 11:03:44.000,2016/01/04 11:13:44.000,
trace_1968,Incident classification,2016/01/04 11:13:44.000,2016/01/04 11:21:44.000,Citrix
trace_1968,Initial diagnosis,2016/01/04 11:28:44.000,2016/01/04 11:36:44.000,
trace_1968,Resolution and recovery,2016/01/04 15:57:44.000,2016/01/04 16:24:44.000,
trace_1968,Incident closure,2016/01/04 16:25:44.000,2016/01/04 16:32:44.000,
trace_1969,Incident logging,2016/01/04 11:53:44.000,2016/01/04 12:17:44.000,
trace_1969,Incident classification,2016/01/04 12:17:44.000,2016/01/04 12:22:44.000,SAP
trace_1969,Initial diagnosis,2016/01/04 12:22:44.000,2016/01/04 12:33:44.000,
trace_1969,Resolution and recovery,2016/01/04 15:34:44.000,2016/01/04 16:23:44.000,
trace_1969,Incident closure,2016/01/04 16:24:44.000,2016/01/04 16:42:44.000,
trace_1970,Incident logging,2016/01/04 12:44:44.000,2016/01/04 12:54:44.000,
trace_1970,Incident classification,2016/01/04 12:55:44.000,2016/01/04 13:01:44.000,Citrix
trace_1970,Initial diagnosis,2016/01/04 13:08:44.000,2016/01/04 13:21:44.000,
trace_1970,Functional escalation,2016/01/04 13:21:44.000,2016/01/04 13:26:44.000,
trace_1970,Investigation and diagnosis,2016/01/05 06:11:44.000,2016/01/05 16:27:44.000,
trace_1970,Resolution and recovery,2016/01/05 17:54:44.000,2016/01/05 18:50:44.000,
trace_1970,Incident closure,2016/01/05 18:52:44.000,2016/01/05 19:05:44.000,
trace_1971,Incident logging,2016/01/04 13:15:44.000,2016/01/04 13:23:44.000,
trace_1971,Incident classification,2016/01/04 13:23:44.000,2016/01/04 13:30:44.000,Mail
trace_1971,Initial diagnosis,2016/01/04 13:40:44.000,2016/01/04 13:48:44.000,
trace_1971,Functional escalation,2016/01/04 13:48:44.000,2016/01/04 13:52:44.000,
trace_1971,Investigation and diagnosis,2016/01/04 23:13:44.000,2016/01/05 03:55:44.000,
trace_1971,Incident closure,2016/01/05 05:57:44.000,2016/01/05 06:10:44.000,
trace_1972,Incident logging,2016/01/04 12:57:44.000,2016/01/04 13:00:44.000,
trace_1972,Incident classification,2016/01/04 13:01:44.000,2016/01/04 13:04:44.000,Mail
trace_1972,Initial diagnosis,2016/01/04 13:16:44.000,2016/01/04 13:25:44.000,
trace_1972,Incident closure,2016/01/04 15:27:44.000,2016/01/04 15:45:44.000,
trace_1973,Incident logging,2016/01/04 11:59:44.000,2016/01/04 12:15:44.000,
trace_1973,Incident classification,2016/01/04 12:16:44.000,2016/01/04 12:21:44.000,Mail
trace_1973,Initial diagnosis,2016/01/04 12:36:44.000,2016/01/04 12:39:44.000,
trace_1973,Functional escalation,2016/01/04 12:44:44.000,2016/01/04 12:49:44.000,
trace_1973,Investigation and diagnosis,2016/01/04 23:00:44.000,2016/01/05 06:50:44.000,
trace_1973,Incident closure,2016/01/05 08:52:44.000,2016/01/05 09:02:44.000,
trace_1974,Incident logging,2016/01/04 13:08:44.000,2016/01/04 13:11:44.000,
trace_1974,Incident classification,2016/01/04 13:11:44.000,2016/01/04 13:14:44.000,Intranet
trace_1974,Initial diagnosis,2016/01/04 13:23:44.000,2016/01/04 13:34:44.000,
trace_1974,Resolution and recovery,2016/01/04 19:02:44.000,2016/01/04 19:32:44.000,
trace_1974,Incident closure,2016/01/04 19:33:44.000,2016/01/04 19:47:44.000,
trace_1975,Incident logging,2016/01/04 14:03:44.000,2016/01/04 14:20:44.000,
trace_1975,Incident classification,2016/01/04 14:20:44.000,2016/01/04 14:21:44.000,SAP
trace_1975,Initial diagnosis,2016/01/04 14:36:44.000,2016/01/04 14:43:44.000,
trace_1975,Resolution and recovery,2016/01/04 19:39:44.000,2016/01/04 19:48:44.000,
trace_1975,Incident closure,2016/01/04 19:49:44.000,2016/01/04 20:11:44.000,
trace_1976,Incident logging,2016/01/04 12:50:44.000,2016/01/04 12:51:44.000,
trace_1976,Incident classification,2016/01/04 12:52:44.000,2016/01/04 12:57:44.000,Mail
trace_1976,Initial diagnosis,2016/01/04 13:11:44.000,2016/01/04 13:17:44.000,
trace_1976,Functional escalation,2016/01/04 13:17:44.000,2016/01/04 13:23:44.000,
trace_1976,Investigation and diagnosis,2016/01/04 19:09:44.000,2016/01/04 21:55:44.000,
trace_1976,Incident closure,2016/01/04 23:56:44.000,2016/01/05 00:14:44.000,
trace_1977,Incident logging,2016/01/04 13:46:44.000,2016/01/04 14:05:44.000,
trace_1977,Incident classification,2016/01/04 14:05:44.000,2016/01/04 14:06:44.000,SAP
trace_1977,Initial diagnosis,2016/01/04 14:14:44.000,2016/01/04 14:17:44.000,
trace_1977,Resolution and recovery,2016/01/04 16:05:44.000,2016/01/04 16:05:44.000,
trace_1977,Incident closure,2016/01/04 16:06:44.000,2016/01/04 16:18:44.000,
trace_1978,Incident logging,2016/01/04 12:25:44.000,2016/01/04 12:26:44.000,
trace_1978,Incident classification,2016/01/04 12:26:44.000,2016/01/04 12:33:44.000,SAP
trace_1978,Initial diagnosis,2016/01/04 12:41:44.000,2016/01/04 12:47:44.000,
trace_1978,Functional escalation,2016/01/04 12:49:44.000,2016/01/04 12:53:44.000,
trace_1978,Investigation and diagnosis,2016/01/04 23:47:44.000,2016/01/05 04:06:44.000,
trace_1978,Initial diagnosis,2016/01/05 05:20:44.000,2016/01/05 05:28:44.000,
trace_1978,Resolution and recovery,2016/01/05 07:21:44.000,2016/01/05 08:15:44.000,
trace_1978,Incident closure,2016/01/05 08:16:44.000,2016/01/05 08:27:44.000,
trace_1979,Incident logging,2016/01/04 13:03:44.000,2016/01/04 13:06:44.000,
trace_1979,Incident classification,2016/01/04 13:07:44.000,2016/01/04 13:13:44.000,SAP
trace_1979,Initial diagnosis,2016/01/04 13:21:44.000,2016/01/04 13:30:44.000,
trace_1979,Resolution and recovery,2016/01/04 16:17:44.000,2016/01/04 16:40:44.000,
trace_1979,Incident closure,2016/01/04 16:40:44.000,2016/01/04 16:52:44.000,
trace_1980,Incident logging,2016/01/04 14:21:44.000,2016/01/04 14:32:44.000,
trace_1980,Incident classification,2016/01/04 14:32:44.000,2016/01/04 14:40:44.000,Mail
trace_1980,Initial diagnosis,2016/01/04 14:49:44.000,2016/01/04 15:00:44.000,
trace_1980,Incident closure,2016/01/04 17:02:44.000,2016/01/04 17:13:44.000,
trace_1981,Incident logging,2016/01/04 12:39:44.000,2016/01/04 12:44:44.000,
trace_1981,Incident classification,2016/01/04 12:44:44.000,2016/01/04 12:50:44.000,Mail
trace_1981,Initial diagnosis,2016/01/04 13:01:44.000,2016/01/04 13:06:44.000,
trace_1981,Functional escalation,2016/01/04 13:08:44.000,2016/01/04 13:11:44.000,
trace_1981,Investigation and diagnosis,2016/01/05 00:55:44.000,2016/01/05 03:35:44.000,
trace_1981,Resolution and recovery,2016/01/05 09:22:44.000,2016/01/05 10:03:44.000,
trace_1981,Incident closure,2016/01/05 10:05:44.000,2016/01/05 10:14:44.000,
trace_1982,Incident logging,2016/01/04 14:56:44.000,2016/01/04 15:05:44.000,
trace_1982,Incident classification,2016/01/04 15:07:44.000,2016/01/04 15:13:44.000,Mail
trace_1982,Initial diagnosis,2016/01/04 15:26:44.000,2016/01/04 15:32:44.000,
trace_1982,Incident closure,2016/01/04 17:34:44.000,2016/01/04 17:44:44.000,
trace_1983,Incident logging,2016/01/04 12:32:44.000,2016/01/04 12:41:44.000,
trace_1983,Incident classification,2016/01/04 12:42:44.000,2016/01/04 12:46:44.000,SAP
trace_1983,Initial diagnosis,2016/01/04 13:02:44.000,2016/01/04 13:10:44.000,
trace_1983,Functional escalation,2016/01/04 13:13:44.000,2016/01/04 13:16:44.000,
trace_1983,Investigation and diagnosis,2016/01/04 23:25:44.000,2016/01/05 03:20:44.000,
trace_1983,Resolution and recovery,2016/01/05 07:29:44.000,2016/01/05 07:46:44.000,
trace_1983,Incident closure,2016/01/05 07:48:44.000,2016/01/05 08:04:44.000,
trace_1984,Incident logging,2016/01/04 14:15:44.000,2016/01/04 14:23:44.000,
trace_1984,Incident classification,2016/01/04 14:23:44.000,2016/01/04 14:26:44.000,SAP
trace_1984,Initial diagnosis,2016/01/04 14:33:44.000,2016/01/04 14:39:44.000,
trace_1984,Resolution and recovery,2016/01/04 19:55:44.000,2016/01/04 20:35:44.000,
trace_1984,Incident closure,2016/01/04 20:38:44.000,2016/01/04 20:40:44.000,
trace_1985,Incident logging,2016/01/04 14:30:44.000,2016/01/04 14:36:44.000,
trace_1985,Incident classification,2016/01/04 14:38:44.000,2016/01/04 14:47:44.000,Mail
trace_1985,Initial diagnosis,2016/01/04 14:53:44.000,2016/01/04 15:05:44.000,
trace_1985,Resolution and recovery,2016/01/04 21:30:44.000,2016/01/04 22:01:44.000,
trace_1985,Incident closure,2016/01/04 22:02:44.000,2016/01/04 22:14:44.000,
trace_1986,Incident logging,2016/01/04 12:09:44.000,2016/01/04 12:18:44.000,
trace_1986,Incident classification,2016/01/04 12:21:44.000,2016/01/04 12:34:44.000,Mail
trace_1986,Initial diagnosis,2016/01/04 12:40:44.000,2016/01/04 12:49:44.000,
trace_1986,Functional escalation,2016/01/04 12:52:44.000,2016/01/04 12:53:44.000,
trace_1986,Investigation and diagnosis,2016/01/05 02:07:44.000,2016/01/05 06:03:44.000,
trace_1986,Resolution and recovery,2016/01/05 09:38:44.000,2016/01/05 10:05:44.000,
trace_1986,Incident closure,2016/01/05 10:07:44.000,2016/01/05 10:19:44.000,
trace_1987,Incident logging,2016/01/04 14:34:44.000,2016/01/04 14:41:44.000,
trace_1987,Incident classification,2016/01/04 14:41:44.000,2016/01/04 14:41:44.000,SAP
trace_1987,Initial diagnosis,2016/01/04 14:44:44.000,2016/01/04 14:53:44.000,
trace_1987,Resolution and recovery,2016/01/04 19:16:44.000,2016/01/04 19:59:44.000,
trace_1987,Incident closure,2016/01/04 20:02:44.000,2016/01/04 20:13:44.000,
trace_1988,Incident logging,2016/01/04 12:58:44.000,2016/01/04 13:15:44.000,
trace_1988,Incident classification,2016/01/04 13:17:44.000,2016/01/04 13:20:44.000,Mail
trace_1988,Initial diagnosis,2016/01/04 13:28:44.000,2016/01/04 13:29:44.000,
trace_1988,Functional escalation,2016/01/04 13:31:44.000,2016/01/04 13:35:44.000,
trace_1988,Investigation and diagnosis,2016/01/05 10:35:44.000,2016/01/05 17:34:44.000,
trace_1988,Incident closure,2016/01/05 19:36:44.000,2016/01/05 19:44:44.000,
trace_1989,Incident logging,2016/01/04 11:45:44.000,2016/01/04 11:51:44.000,
trace_1989,Incident classification,2016/01/04 11:54:44.000,2016/01/04 11:56:44.000,SAP
trace_1989,Initial diagnosis,2016/01/04 12:06:44.000,2016/01/04 12:17:44.000,
trace_1989,Resolution and recovery,2016/01/04 15:16:44.000,2016/01/04 16:01:44.000,
trace_1989,Incident closure,2016/01/04 16:01:44.000,2016/01/04 16:11:44.000,
trace_1990,Incident logging,2016/01/04 13:09:44.000,2016/01/04 13:12:44.000,
trace_1990,Incident classification,2016/01/04 13:14:44.000,2016/01/04 13:18:44.000,SAP
trace_1990,Initial diagnosis,2016/01/04 13:22:44.000,2016/01/04 13:29:44.000,
trace_1990,Resolution and recovery,2016/01/04 16:51:44.000,2016/01/04 17:58:44.000,
trace_1990,Incident closure,2016/01/04 18:00:44.000,2016/01/04 18:23:44.000,
trace_1991,Incident logging,2016/01/04 14:07:44.000,2016/01/04 14:14:44.000,
trace_1991,Incident classification,2016/01/04 14:16:44.000,2016/01/04 14:17:44.000,SAP
trace_1991,Initial diagnosis,2016/01/04 14:25:44.000,2016/01/04 14:37:44.000,
trace_1991,Functional escalation,2016/01/04 14:39:44.000,2016/01/04 14:49:44.000,
trace_1991,Investigation and diagnosis,2016/01/05 10:32:44.000,2016/01/05 15:36:44.000,
trace_1991,Initial diagnosis,2016/01/05 16:46:44.000,2016/01/05 16:47:44.000,
trace_1991,Functional escalation,2016/01/05 16:47:44.000,2016/01/05 16:49:44.000,
trace_1991,Investigation and diagnosis,2016/01/06 08:13:44.000,2016/01/06 21:09:44.000,
trace_1991,Resolution and recovery,2016/01/07 04:02:44.000,2016/01/07 04:30:44.000,
trace_1991,Incident closure,2016/01/07 04:30:44.000,2016/01/07 04:31:44.000,
trace_1992,Incident logging,2016/01/04 12:25:44.000,2016/01/04 12:27:44.000,
trace_1992,Incident classification,2016/01/04 12:27:44.000,2016/01/04 12:28:44.000,Citrix
trace_1992,Initial diagnosis,2016/01/04 12:36:44.000,2016/01/04 12:46:44.000,
trace_1992,Functional escalation,2016/01/04 12:48:44.000,2016/01/04 12:52:44.000,
trace_1992,Investigation and diagnosis,2016/01/04 20:05:44.000,2016/01/05 02:45:44.000,
trace_1992,Resolution and recovery,2016/01/05 11:56:44.000,2016/01/05 12:53:44.000,
trace_1992,Incident closure,2016/01/05 12:54:44.000,2016/01/05 13:04:44.000,
trace_1993,Incident logging,2016/01/04 12:22:44.000,2016/01/04 12:25:44.000,
trace_1993,Incident classification,2016/01/04 12:26:44.000,2016/01/04 12:26:44.000,SAP
trace_1993,Initial diagnosis,2016/01/04 12:34:44.000,2016/01/04 12:46:44.000,
trace_1993,Functional escalation,2016/01/04 12:51:44.000,2016/01/04 12:57:44.000,
trace_1993,Investigation and diagnosis,2016/01/05 04:10:44.000,2016/01/05 11:42:44.000,
trace_1993,Initial diagnosis,2016/01/05 12:48:44.000,2016/01/05 12:57:44.000,
trace_1993,Resolution and recovery,2016/01/05 14:55:44.000,2016/01/05 15:33:44.000,
trace_1993,Incident closure,2016/01/05 15:34:44.000,2016/01/05 15:43:44.000,
trace_1994,Incident logging,2016/01/04 13:30:44.000,2016/01/04 13:43:44.000,
trace_1994,Incident classification,2016/01/04 13:44:44.000,2016/01/04 13:46:44.000,Citrix
trace_1994,Initial diagnosis,2016/01/04 13:57:44.000,2016/01/04 14:09:44.000,
trace_1994,Resolution and recovery,2016/01/04 17:06:44.000,2016/01/04 18:00:44.000,
trace_1994,Incident closure,2016/01/04 18:01:44.000,2016/01/04 18:15:44.000,
trace_1995,Incident logging,2016/01/04 13:35:44.000,2016/01/04 13:43:44.000,
trace_1995,Incident classification,2016/01/04 13:43:44.000,2016/01/04 13:49:44.000,Mail
trace_1995,Initial diagnosis,2016/01/04 14:04:44.000,2016/01/04 14:12:44.000,
trace_1995,Incident closure,2016/01/04 16:13:44.000,2016/01/04 16:23:44.000,
trace_1996,Incident logging,2016/01/04 13:15:44.000,2016/01/04 13:19:44.000,
trace_1996,Incident classification,2016/01/04 13:21:44.000,2016/01/04 13:26:44.000,SAP
trace_1996,Initial diagnosis,2016/01/04 13:35:44.000,2016/01/04 13:41:44.000,
trace_1996,Resolution and recovery,2016/01/04 17:45:44.000,2016/01/04 18:08:44.000,
trace_1996,Incident closure,2016/01/04 18:09:44.000,2016/01/04 18:34:44.000,
trace_1997,Incident logging,2016/01/04 11:37:44.000,2016/01/04 11:56:44.000,
trace_1997,Incident classification,2016/01/04 11:58:44.000,2016/01/04 12:02:44.000,SAP
trace_1997,Initial diagnosis,2016/01/04 12:05:44.000,2016/01/04 12:10:44.000,
trace_1997,Resolution and recovery,2016/01/04 17:44:44.000,2016/01/04 18:30:44.000,
trace_1997,Incident closure,2016/01/04 18:31:44.000,2016/01/04 18:46:44.000,
trace_1998,Incident logging,2016/01/04 13:59:44.000,2016/01/04 14:15:44.000,
trace_1998,Incident classification,2016/01/04 14:15:44.000,2016/01/04 14:24:44.000,SAP
trace_1998,Initial diagnosis,2016/01/04 14:32:44.000,2016/01/04 14:40:44.000,
trace_1998,Resolution and recovery,2016/01/04 20:35:44.000,2016/01/04 21:26:44.000,
trace_1998,Incident closure,2016/01/04 21:28:44.000,2016/01/04 21:47:44.000,
trace_1999,Incident logging,2016/01/04 13:19:44.000,2016/01/04 13:25:44.000,
